date,ts_code,name,score,forward_return,mom_20d,regime,high,medium,low,mom_score,slope_score,turnover_score,strength_score,breadth_score,mf_score,score_bucket
20260126,801170.SI,交通运输,5.9,-2.74,0.37,BULL,0,1,0,5.53,5.11,9.19,4.509251352120694,7.13,5.0,"(5.8, 6.1]"
20260126,801180.SI,房地产,6.43,-3.39,3.98,BULL,0,1,0,6.3,5.49,9.8,4.84457728437233,6.88,5.0,"(6.4, 6.7]"
20260126,801200.SI,商贸零售,5.85,-4.07,2.09,BULL,0,1,0,5.29,5.47,8.46,4.8269285510959286,5.23,5.0,"(5.8, 6.1]"
20260126,801210.SI,社会服务,6.65,-2.74,6.52,BULL,0,1,0,6.56,6.02,9.24,5.312268716196982,8.12,5.0,"(6.4, 6.7]"
20260126,801230.SI,综合,7.23,-7.6,13.69,BULL,1,0,0,7.78,6.52,9.16,5.75348704810703,7.14,5.0,"(6.9, 7.2]"
20260126,801710.SI,建筑材料,7.17,-2.65,10.32,BULL,1,0,0,8.44,6.01,9.05,5.30344434955878,9.33,5.0,"(6.9, 7.2]"
20260126,801720.SI,建筑装饰,6.57,-4.31,7.87,BULL,0,1,0,7.37,5.85,8.05,5.1622544833475645,7.58,5.0,"(6.4, 6.7]"
20260126,801730.SI,电力设备,6.72,-4.51,7.21,BULL,0,1,0,7.49,5.71,8.95,5.038713350412753,8.43,5.0,"(6.7, 6.9]"
20260126,801740.SI,国防军工,6.71,-5.05,12.11,BULL,0,1,0,6.87,6.11,8.86,5.391688015940791,5.38,5.0,"(6.7, 6.9]"
20260126,801750.SI,计算机,7.11,-5.41,11.75,BULL,1,0,0,7.09,6.35,9.98,5.6034728152576125,5.71,5.0,"(6.9, 7.2]"
20260126,801760.SI,传媒,7.68,-0.23,18.01,BULL,1,0,0,8.18,6.95,9.77,6.132934813549672,7.67,5.0,"(7.5, 7.8]"
20260126,801770.SI,通信,5.7,2.47,-0.81,BULL,0,1,0,4.62,5.03,9.75,4.438656419015087,4.57,5.0,"(5.5, 5.8]"
20260126,801780.SI,银行,4.38,0.59,-6.47,BULL,0,0,1,2.44,4.09,8.6,3.609165955024195,1.54,5.0,"(4.4, 4.6]"
20260126,801790.SI,非银金融,5.11,-1.22,-2.12,BULL,0,1,0,3.68,4.58,9.24,4.041559920296043,3.96,5.0,"(4.9, 5.2]"
20260126,801880.SI,汽车,6.49,-5.24,5.25,BULL,0,1,0,6.32,5.56,9.89,4.906347850839738,6.53,5.0,"(6.4, 6.7]"
20260126,801890.SI,机械设备,7.01,-3.85,10.2,BULL,1,0,0,7.52,6.08,9.44,5.365214916026187,7.48,5.0,"(6.9, 7.2]"
20260126,801950.SI,煤炭,6.49,-4.16,5.71,BULL,0,1,0,7.13,5.4,9.03,4.765157984628522,8.71,5.0,"(6.4, 6.7]"
20260126,801960.SI,石油石化,7.18,-1.14,16.22,BULL,1,0,0,9.43,5.97,7.72,5.2681468830059766,9.62,5.0,"(6.9, 7.2]"
20260126,801970.SI,环保,6.86,-4.0,6.67,BULL,0,1,0,7.71,5.77,9.18,5.091659550241957,9.31,5.0,"(6.7, 6.9]"
20260126,801980.SI,美容护理,6.36,-3.6,3.52,BULL,0,1,0,6.16,5.51,9.59,4.862226017648733,7.14,5.0,"(6.1, 6.4]"
20260127,801010.SI,农林牧渔,4.98,0.28,-2.91,BULL,0,0,1,2.85,4.58,9.79,4.076839143168897,5.36,5.0,"(4.9, 5.2]"
20260127,801030.SI,基础化工,7.38,-2.45,12.17,BULL,1,0,0,8.17,6.29,9.76,5.598977775225407,8.4,5.0,"(7.2, 7.5]"
20260127,801040.SI,钢铁,6.79,-3.33,6.91,BULL,0,1,0,7.51,5.72,9.16,5.09159823120657,8.92,5.0,"(6.7, 6.9]"
20260127,801050.SI,有色金属,7.9,-5.3,23.98,BULL,1,0,0,9.8,6.93,8.41,6.168667087807959,9.14,5.0,"(7.8, 8.1]"
20260127,801080.SI,电子,7.35,-4.44,13.15,BULL,1,0,0,8.23,6.18,9.81,5.50106242462528,7.67,5.0,"(7.2, 7.5]"
20260127,801110.SI,家用电器,5.52,-0.65,0.77,BULL,0,1,0,3.9,5.17,9.54,4.6020214782059385,4.49,5.0,"(5.5, 5.8]"
20260127,801120.SI,食品饮料,4.76,5.5,-4.92,BULL,0,0,1,2.26,4.59,9.59,4.0857405386779995,2.5,5.0,"(4.6, 4.9]"
20260127,801130.SI,纺织服饰,6.68,0.09,5.62,BULL,0,1,0,6.96,5.63,9.66,5.01148567162465,5.97,5.0,"(6.7, 6.9]"
20260127,801140.SI,轻工制造,6.17,-0.77,4.08,BULL,0,1,0,6.55,5.54,7.94,4.931373112042728,6.32,5.0,"(6.1, 6.4]"
20260127,801150.SI,医药生物,6.02,-3.4,3.61,BULL,0,1,0,5.53,5.47,8.87,4.86906334347901,6.68,5.0,"(5.8, 6.1]"
20260127,801160.SI,公用事业,6.18,-1.23,1.07,BULL,0,1,0,5.81,5.45,9.31,4.851260552460806,7.89,5.0,"(6.1, 6.4]"
20260127,801170.SI,交通运输,5.55,-0.69,-0.75,BULL,0,1,0,4.18,5.1,9.43,4.539711709642222,6.44,5.0,"(5.5, 5.8]"
20260127,801180.SI,房地产,5.95,-0.64,2.61,BULL,0,1,0,5.57,5.44,8.54,4.842359156951704,5.31,5.0,"(5.8, 6.1]"
20260127,801200.SI,商贸零售,5.31,-1.61,0.31,BULL,0,1,0,4.58,5.41,6.91,4.815654970424396,4.31,5.0,"(5.2, 5.5]"
20260127,801210.SI,社会服务,6.32,-0.54,6.06,BULL,0,1,0,6.32,5.94,8.1,5.287428932406824,6.25,5.0,"(6.1, 6.4]"
20260127,801230.SI,综合,7.14,-2.63,14.49,BULL,1,0,0,7.86,6.37,8.88,5.670188939298226,7.14,5.0,"(6.9, 7.2]"
20260127,801710.SI,建筑材料,7.19,1.21,9.47,BULL,1,0,0,7.98,6.11,9.53,5.438752656061564,8.89,5.0,"(6.9, 7.2]"
20260127,801720.SI,建筑装饰,6.69,-1.58,6.82,BULL,0,1,0,6.83,5.8,9.51,5.16280939527939,7.07,5.0,"(6.7, 6.9]"
20260127,801730.SI,电力设备,6.62,-0.9,5.16,BULL,0,1,0,6.83,5.72,9.35,5.09159823120657,7.27,5.0,"(6.4, 6.7]"
20260127,801740.SI,国防军工,6.35,-2.46,12.84,BULL,0,1,0,7.2,5.84,7.14,5.1984149773157995,5.85,5.0,"(6.1, 6.4]"
20260127,801750.SI,计算机,6.71,-3.02,11.48,BULL,0,1,0,7.0,6.14,8.52,5.46545684258887,5.19,5.0,"(6.7, 6.9]"
20260127,801760.SI,传媒,7.31,2.14,18.65,BULL,1,0,0,8.27,6.69,8.36,5.955033595589503,7.11,5.0,"(7.2, 7.5]"
20260127,801770.SI,通信,6.09,2.54,1.93,BULL,0,1,0,6.49,5.07,8.72,4.513007523114915,4.57,5.0,"(6.1, 6.4]"
20260127,801780.SI,银行,4.51,-0.19,-6.18,BULL,0,0,1,2.64,4.02,9.07,3.5783609946591626,1.28,5.0,"(4.4, 4.6]"
20260127,801790.SI,非银金融,4.99,-0.87,-2.77,BULL,0,0,1,3.6,4.52,8.87,4.023430770114283,2.64,5.0,"(4.9, 5.2]"
20260127,801880.SI,汽车,6.06,-3.08,4.7,BULL,0,1,0,6.17,5.48,8.09,4.877964738988114,6.01,5.0,"(5.8, 6.1]"
20260127,801890.SI,机械设备,7.05,-0.66,10.58,BULL,1,0,0,7.68,6.01,9.52,5.34973870097054,6.84,5.0,"(6.9, 7.2]"
20260127,801950.SI,煤炭,6.16,-1.56,3.01,BULL,0,1,0,5.48,5.33,9.99,4.744443806351577,5.48,5.0,"(6.1, 6.4]"
20260127,801960.SI,石油石化,7.44,-0.1,14.81,BULL,1,0,0,9.22,6.04,9.08,5.376442887497848,9.23,5.0,"(7.2, 7.5]"
20260127,801970.SI,环保,6.9,-1.74,6.05,BULL,0,1,0,7.22,5.8,9.96,5.16280939527939,8.75,5.0,"(6.7, 6.9]"
20260127,801980.SI,美容护理,6.13,-0.41,2.41,BULL,0,1,0,5.22,5.44,9.98,4.842359156951704,6.43,5.0,"(6.1, 6.4]"
20260128,801010.SI,农林牧渔,4.96,0.73,-2.78,BULL,0,0,1,3.55,4.57,8.62,4.122868284733136,6.67,5.0,"(4.9, 5.2]"
20260128,801030.SI,基础化工,7.48,-3.56,14.27,BULL,1,0,0,8.68,6.28,9.47,5.665560793900239,8.04,5.0,"(7.2, 7.5]"
20260128,801040.SI,钢铁,7.01,-3.42,9.58,BULL,1,0,0,8.4,5.77,8.71,5.205459519236365,9.19,5.0,"(6.9, 7.2]"
20260128,801050.SI,有色金属,7.95,-10.41,33.94,BULL,1,0,0,10.0,6.96,8.18,6.2790291601187365,9.38,5.0,"(7.8, 8.1]"
20260128,801080.SI,电子,7.38,-6.31,13.22,BULL,1,0,0,8.25,6.12,9.95,5.521215295966475,6.99,5.0,"(7.2, 7.5]"
20260128,801110.SI,家用电器,4.91,2.2,-0.47,BULL,0,0,1,2.93,5.01,8.25,4.519818404050986,3.47,5.0,"(4.6, 4.9]"
20260128,801120.SI,食品饮料,4.71,8.7,-4.55,BULL,0,0,1,2.32,4.49,9.37,4.050695535766254,2.19,5.0,"(4.6, 4.9]"
20260128,801130.SI,纺织服饰,6.98,-1.02,7.48,BULL,0,1,0,7.77,5.62,9.88,5.070135614923462,5.0,5.0,"(6.9, 7.2]"
20260128,801140.SI,轻工制造,6.1,0.96,3.88,BULL,0,1,0,6.25,5.5,8.07,4.961876491473139,5.58,5.0,"(6.1, 6.4]"
20260128,801150.SI,医药生物,5.84,-0.94,3.07,BULL,0,1,0,4.75,5.29,9.51,4.772423025435074,4.67,5.0,"(5.8, 6.1]"
20260128,801160.SI,公用事业,6.2,0.65,1.93,BULL,0,1,0,5.62,5.43,9.65,4.898725336127117,7.76,5.0,"(6.1, 6.4]"
20260128,801170.SI,交通运输,5.4,2.54,-0.88,BULL,0,1,0,3.65,5.07,9.46,4.573947965776148,6.32,5.0,"(5.2, 5.5]"
20260128,801180.SI,房地产,6.07,1.46,4.08,BULL,0,1,0,6.15,5.38,8.34,4.8536173680228165,5.94,5.0,"(5.8, 6.1]"
20260128,801200.SI,商贸零售,5.27,-1.19,0.73,BULL,0,1,0,4.48,5.31,7.02,4.790466212676794,3.85,5.0,"(5.2, 5.5]"
20260128,801210.SI,社会服务,5.82,0.78,5.71,BULL,0,1,0,5.9,5.8,6.48,5.232524300098946,3.75,5.0,"(5.8, 6.1]"
20260128,801230.SI,综合,6.94,1.13,12.34,BULL,0,1,0,6.96,6.12,9.73,5.521215295966475,5.71,5.0,"(6.7, 6.9]"
20260128,801710.SI,建筑材料,7.58,2.5,13.11,BULL,1,0,0,8.81,6.19,9.99,5.584366451312497,8.44,5.0,"(7.5, 7.8]"
20260128,801720.SI,建筑装饰,6.28,-0.2,6.3,BULL,0,1,0,6.6,5.73,7.88,5.169373144752925,6.06,5.0,"(6.1, 6.4]"
20260128,801730.SI,电力设备,6.38,2.11,5.33,BULL,0,1,0,6.37,5.66,8.9,5.106221989406904,6.45,5.0,"(6.4, 6.7]"
20260128,801740.SI,国防军工,5.82,-0.31,9.38,BULL,0,1,0,6.24,5.57,6.49,5.0250276468191615,4.0,5.0,"(5.8, 6.1]"
20260128,801750.SI,计算机,6.4,-3.68,10.17,BULL,0,1,0,6.52,5.88,8.22,5.304697049065829,3.73,5.0,"(6.4, 6.7]"
20260128,801760.SI,传媒,6.98,0.74,16.79,BULL,0,1,0,7.65,6.36,8.31,5.7377335428671215,5.22,5.0,"(6.9, 7.2]"
20260128,801770.SI,通信,6.51,-1.11,3.26,BULL,0,1,0,7.08,5.12,9.74,4.61905593388045,4.44,5.0,"(6.4, 6.7]"
20260128,801780.SI,银行,4.26,1.84,-7.71,BULL,0,0,1,2.38,3.98,8.26,3.5905942611023804,2.31,5.0,"(4.1, 4.4]"
20260128,801790.SI,非银金融,5.04,0.61,-2.27,BULL,0,1,0,3.65,4.44,9.17,4.005587567661953,3.21,5.0,"(4.9, 5.2]"
20260128,801880.SI,汽车,5.67,-0.79,3.14,BULL,0,1,0,5.18,5.38,7.8,4.8536173680228165,4.57,5.0,"(5.5, 5.8]"
20260128,801890.SI,机械设备,6.87,0.67,9.28,BULL,0,1,0,7.08,5.9,9.7,5.322740236307549,5.0,5.0,"(6.7, 6.9]"
20260128,801950.SI,煤炭,6.31,2.4,6.42,BULL,0,1,0,7.62,5.33,7.44,4.808509399918515,8.39,5.0,"(6.1, 6.4]"
20260128,801960.SI,石油石化,7.36,-1.67,17.14,BULL,1,0,0,9.57,6.17,7.75,5.5663232640707765,9.62,5.0,"(7.2, 7.5]"
20260128,801970.SI,环保,6.9,-1.03,6.86,BULL,0,1,0,7.2,5.79,9.91,5.223502706478087,7.22,5.0,"(6.7, 6.9]"
20260128,801980.SI,美容护理,5.61,1.62,1.52,BULL,0,1,0,3.96,5.28,9.58,4.763401431814214,4.29,5.0,"(5.5, 5.8]"
20260129,801010.SI,农林牧渔,5.25,-1.08,-1.88,BULL,0,1,0,4.74,4.64,8.03,4.244820869975801,6.38,5.0,"(5.2, 5.5]"
20260129,801030.SI,基础化工,7.24,-4.35,12.74,BULL,1,0,0,8.12,6.25,9.04,5.717700525290681,6.6,5.0,"(7.2, 7.5]"
20260129,801040.SI,钢铁,6.86,-5.71,10.24,BULL,0,1,0,8.33,5.82,7.87,5.3243227291506825,9.19,5.0,"(6.7, 6.9]"
20260129,801050.SI,有色金属,7.88,-15.9,34.41,BULL,1,0,0,10.0,7.06,7.5,6.458714513368353,8.89,5.0,"(7.8, 8.1]"
20260129,801080.SI,电子,6.74,-4.05,8.64,BULL,0,1,0,6.49,5.97,9.67,5.461547541757659,4.92,5.0,"(6.7, 6.9]"
20260129,801110.SI,家用电器,5.15,1.35,-0.51,BULL,0,1,0,3.39,4.9,8.95,4.482677211827895,3.47,5.0,"(4.9, 5.2]"
20260129,801120.SI,食品饮料,5.78,3.33,2.36,BULL,0,1,0,6.67,4.6,7.86,4.208227586613941,6.41,5.0,"(5.5, 5.8]"
20260129,801130.SI,纺织服饰,6.65,0.11,6.88,BULL,0,1,0,7.37,5.6,8.8,5.12305967066045,5.48,5.0,"(6.4, 6.7]"
20260129,801140.SI,轻工制造,6.3,0.84,4.43,BULL,0,1,0,6.37,5.45,8.89,4.985834858053474,5.37,5.0,"(6.1, 6.4]"
20260129,801150.SI,医药生物,5.64,-0.97,3.87,BULL,0,1,0,4.79,5.08,8.87,4.647346986956266,3.54,5.0,"(5.5, 5.8]"
20260129,801160.SI,公用事业,6.17,-0.36,3.08,BULL,0,1,0,5.69,5.36,9.48,4.903499970489288,7.24,5.0,"(6.1, 6.4]"
20260129,801170.SI,交通运输,5.61,2.44,0.49,BULL,0,1,0,4.24,5.03,9.64,4.601605382753941,6.32,5.0,"(5.5, 5.8]"
20260129,801180.SI,房地产,6.68,-1.41,8.16,BULL,0,1,0,8.09,5.35,8.46,4.894351649648822,7.19,5.0,"(6.7, 6.9]"
20260129,801200.SI,商贸零售,5.62,-0.74,2.78,BULL,0,1,0,4.89,5.17,8.41,4.729681874520452,3.23,5.0,"(5.5, 5.8]"
20260129,801210.SI,社会服务,6.22,1.31,7.14,BULL,0,1,0,6.07,5.61,8.55,5.132207991500915,5.62,5.0,"(6.1, 6.4]"
20260129,801230.SI,综合,6.59,1.81,9.37,BULL,0,1,0,6.04,5.8,9.99,5.306026087469752,5.71,5.0,"(6.4, 6.7]"
20260129,801710.SI,建筑材料,7.61,0.22,14.89,BULL,1,0,0,9.08,6.26,9.44,5.726848846131146,8.7,5.0,"(7.5, 7.8]"
20260129,801720.SI,建筑装饰,6.27,-1.0,7.0,BULL,0,1,0,6.44,5.6,8.3,5.12305967066045,5.56,5.0,"(6.1, 6.4]"
20260129,801730.SI,电力设备,5.98,0.42,3.62,BULL,0,1,0,5.2,5.53,8.88,5.059021424777194,4.42,5.0,"(5.8, 6.1]"
20260129,801740.SI,国防军工,5.45,0.32,7.98,BULL,0,1,0,5.48,5.19,6.63,4.747978516201382,3.23,5.0,"(5.2, 5.5]"
20260129,801750.SI,计算机,6.56,-4.5,9.99,BULL,0,1,0,6.38,5.59,9.86,5.113911349819985,3.58,5.0,"(6.4, 6.7]"
20260129,801760.SI,传媒,7.33,-2.58,19.96,BULL,1,0,0,8.6,6.05,9.27,5.53473410848138,6.44,5.0,"(7.2, 7.5]"
20260129,801770.SI,通信,6.2,-2.52,1.87,BULL,0,1,0,6.13,5.15,9.5,4.711385232839522,3.33,5.0,"(6.1, 6.4]"
20260129,801780.SI,银行,4.48,1.89,-6.16,BULL,0,0,1,3.2,4.03,7.93,3.6867732987074313,4.87,5.0,"(4.4, 4.6]"
20260129,801790.SI,非银金融,5.57,-1.57,0.61,BULL,0,1,0,5.01,4.42,9.74,4.04355781148557,5.09,5.0,"(5.5, 5.8]"
20260129,801880.SI,汽车,5.23,0.02,0.33,BULL,0,1,0,3.81,5.26,7.82,4.812016762084637,3.29,5.0,"(5.2, 5.5]"
20260129,801890.SI,机械设备,6.46,0.6,5.99,BULL,0,1,0,5.88,5.75,9.7,5.2602844832674265,3.73,5.0,"(6.4, 6.7]"
20260129,801950.SI,煤炭,6.48,-0.26,7.19,BULL,0,1,0,7.79,5.33,7.98,4.876055007967893,9.03,5.0,"(6.4, 6.7]"
20260129,801960.SI,石油石化,7.39,-5.15,16.68,BULL,1,0,0,9.5,6.39,7.39,5.845777017057192,10.0,5.0,"(7.2, 7.5]"
20260129,801970.SI,环保,6.71,-0.86,6.68,BULL,0,1,0,6.72,5.72,9.8,5.232839520746031,5.56,5.0,"(6.7, 6.9]"
20260129,801980.SI,美容护理,5.85,3.3,2.89,BULL,0,1,0,4.99,5.16,9.41,4.720533553679987,3.57,5.0,"(5.8, 6.1]"
20260130,801010.SI,农林牧渔,5.33,-1.92,-0.15,BULL,0,1,0,5.47,4.68,7.12,4.372777141479293,7.97,5.0,"(5.2, 5.5]"
20260130,801030.SI,基础化工,7.23,-2.08,12.72,BULL,1,0,0,7.95,6.16,9.31,5.755621194767617,6.8,5.0,"(6.9, 7.2]"
20260130,801040.SI,钢铁,6.54,-3.35,7.07,BULL,0,1,0,6.79,5.77,8.58,5.391223099644343,7.57,5.0,"(6.4, 6.7]"
20260130,801050.SI,有色金属,7.96,-8.51,22.59,BULL,1,0,0,8.94,7.09,9.23,6.624570498523116,7.04,5.0,"(7.8, 8.1]"
20260130,801080.SI,电子,6.63,-5.23,10.51,BULL,0,1,0,6.88,5.74,8.93,5.363192476942552,4.72,5.0,"(6.4, 6.7]"
20260130,801110.SI,家用电器,4.9,1.28,-0.97,BULL,0,0,1,3.1,4.79,8.28,4.475556091385858,2.65,5.0,"(4.6, 4.9]"
20260130,801120.SI,食品饮料,5.34,4.31,0.1,BULL,0,1,0,4.83,4.57,8.4,4.269998191572729,4.53,5.0,"(5.2, 5.5]"
20260130,801130.SI,纺织服饰,6.56,1.32,5.93,BULL,0,1,0,6.97,5.56,8.92,5.19500874073181,5.81,5.0,"(6.4, 6.7]"
20260130,801140.SI,轻工制造,6.48,0.96,5.07,BULL,0,1,0,6.74,5.39,9.28,5.036168545421664,5.68,5.0,"(6.4, 6.7]"
20260130,801150.SI,医药生物,5.08,0.14,3.14,BULL,0,1,0,3.82,4.81,8.05,4.494243173187051,2.88,5.0,"(4.9, 5.2]"
20260130,801160.SI,公用事业,6.13,0.16,3.19,BULL,0,1,0,5.38,5.27,9.85,4.924046054614503,5.92,5.0,"(6.1, 6.4]"
20260130,801170.SI,交通运输,5.51,1.9,-0.38,BULL,0,1,0,3.82,4.99,9.73,4.6624269093977935,6.44,5.0,"(5.5, 5.8]"
20260130,801180.SI,房地产,6.26,0.01,4.3,BULL,0,1,0,5.97,5.27,9.6,4.924046054614503,5.16,5.0,"(6.1, 6.4]"
20260130,801200.SI,商贸零售,5.09,-0.34,0.53,BULL,0,1,0,3.67,5.0,7.84,4.67177045029839,3.08,5.0,"(4.9, 5.2]"
20260130,801210.SI,社会服务,6.24,0.02,5.93,BULL,0,1,0,5.72,5.43,9.5,5.073542709024052,4.69,5.0,"(6.1, 6.4]"
20260130,801230.SI,综合,6.04,1.96,9.97,BULL,0,1,0,5.81,5.4,8.41,5.045512086322262,4.29,5.0,"(5.8, 6.1]"
20260130,801710.SI,建筑材料,7.49,0.7,13.31,BULL,1,0,0,8.36,6.28,9.73,5.867743685574779,6.96,5.0,"(7.2, 7.5]"
20260130,801720.SI,建筑装饰,6.43,-1.81,6.44,BULL,0,1,0,6.2,5.45,9.68,5.092229790825246,5.35,5.0,"(6.4, 6.7]"
20260130,801730.SI,电力设备,5.61,2.2,4.05,BULL,0,1,0,4.79,5.33,8.0,4.9801073000180835,3.9,5.0,"(5.5, 5.8]"
20260130,801740.SI,国防军工,4.92,0.21,4.09,BULL,0,0,1,4.38,4.79,6.45,4.475556091385858,2.77,5.0,"(4.6, 4.9]"
20260130,801750.SI,计算机,5.6,-3.27,6.94,BULL,0,1,0,5.3,5.25,7.35,4.90535897281331,2.26,5.0,"(5.5, 5.8]"
20260130,801760.SI,传媒,7.24,-3.24,17.94,BULL,1,0,0,8.19,5.76,9.97,5.381879558743745,5.78,5.0,"(7.2, 7.5]"
20260130,801770.SI,通信,6.66,-6.95,6.81,BULL,0,1,0,8.02,5.22,8.64,4.87732835011152,3.33,5.0,"(6.7, 6.9]"
20260130,801780.SI,银行,4.78,1.7,-6.65,BULL,0,0,1,3.09,4.07,9.41,3.80282114654289,4.36,5.0,"(4.6, 4.9]"
20260130,801790.SI,非银金融,5.05,-0.6,-0.53,BULL,0,1,0,4.18,4.32,8.51,4.036409669057809,2.26,5.0,"(4.9, 5.2]"
20260130,801880.SI,汽车,5.08,0.32,0.26,BULL,0,1,0,3.51,5.11,7.79,4.774549400204956,3.41,5.0,"(4.9, 5.2]"
20260130,801890.SI,机械设备,6.22,0.38,6.32,BULL,0,1,0,5.89,5.57,8.8,5.204352281632407,3.6,5.0,"(6.1, 6.4]"
20260130,801950.SI,煤炭,6.48,-0.62,7.86,BULL,0,1,0,7.86,5.29,7.84,4.942733136415697,9.03,5.0,"(6.4, 6.7]"
20260130,801960.SI,石油石化,7.48,-2.2,16.31,BULL,1,0,0,9.34,6.59,7.47,6.157393453493278,9.23,5.0,"(7.2, 7.5]"
20260130,801970.SI,环保,6.5,0.09,5.94,BULL,0,1,0,6.29,5.61,9.52,5.241726445234795,5.83,5.0,"(6.4, 6.7]"
20260130,801980.SI,美容护理,5.21,3.69,0.44,BULL,0,1,0,3.4,5.02,8.81,4.690457532099583,2.86,5.0,"(4.9, 5.2]"
20260202,801010.SI,农林牧渔,4.69,2.08,-3.66,BULL,0,0,1,2.68,4.62,8.09,4.44837868058144,4.35,5.0,"(4.6, 4.9]"
20260202,801030.SI,基础化工,6.41,5.32,4.98,BULL,0,1,0,5.11,5.96,9.76,5.73860106845571,3.16,5.0,"(6.4, 6.7]"
20260202,801040.SI,钢铁,5.72,4.84,0.68,BULL,0,1,0,3.68,5.55,9.46,5.3438315318673135,1.89,5.0,"(5.5, 5.8]"
20260202,801050.SI,有色金属,6.93,1.13,10.37,BULL,0,1,0,6.28,6.88,8.36,6.624425394458941,3.58,5.0,"(6.7, 6.9]"
20260202,801080.SI,电子,5.46,1.7,2.27,BULL,0,1,0,4.03,5.5,7.78,5.295688905454094,2.85,5.0,"(5.2, 5.5]"
20260202,801110.SI,家用电器,4.67,2.25,-2.61,BULL,0,0,1,2.79,4.69,7.64,4.515778357559947,2.24,5.0,"(4.6, 4.9]"
20260202,801120.SI,食品饮料,5.6,3.56,-0.88,BULL,0,1,0,5.3,4.64,8.69,4.467635731146728,4.06,5.0,"(5.5, 5.8]"
20260202,801130.SI,纺织服饰,6.2,4.32,2.92,BULL,0,1,0,5.14,5.47,9.86,5.266803329606163,3.87,5.0,"(6.1, 6.4]"
20260202,801140.SI,轻工制造,5.66,4.91,1.61,BULL,0,1,0,4.36,5.28,8.79,5.0838613492359315,4.06,5.0,"(5.5, 5.8]"
20260202,801150.SI,医药生物,4.48,3.24,-3.09,BULL,0,0,1,2.54,4.56,7.42,4.390607528885576,1.47,5.0,"(4.4, 4.6]"
20260202,801160.SI,公用事业,5.64,1.88,1.22,BULL,0,1,0,3.83,5.15,9.8,4.958690520561563,3.95,5.0,"(5.5, 5.8]"
20260202,801170.SI,交通运输,5.09,4.72,-1.69,BULL,0,1,0,2.75,4.9,9.31,4.717977388495466,3.68,5.0,"(4.9, 5.2]"
20260202,801180.SI,房地产,5.26,5.57,-0.56,BULL,0,1,0,3.1,5.12,9.1,4.929804944713631,2.66,5.0,"(5.2, 5.5]"
20260202,801200.SI,商贸零售,4.7,3.24,-1.12,BULL,0,0,1,2.83,4.77,7.56,4.5928065598210965,2.46,5.0,"(4.6, 4.9]"
20260202,801210.SI,社会服务,5.61,3.15,3.16,BULL,0,1,0,4.41,5.22,8.64,5.026090197540069,3.44,5.0,"(5.5, 5.8]"
20260202,801230.SI,综合,5.16,10.58,3.83,BULL,0,1,0,3.61,4.93,8.29,4.746862964343398,2.86,5.0,"(4.9, 5.2]"
20260202,801710.SI,建筑材料,6.78,6.63,6.87,BULL,0,1,0,6.35,6.23,9.11,5.998571251087093,5.43,5.0,"(6.7, 6.9]"
20260202,801720.SI,建筑装饰,5.64,2.69,2.59,BULL,0,1,0,3.73,5.24,9.73,5.045347248105356,2.32,5.0,"(5.5, 5.8]"
20260202,801730.SI,电力设备,5.29,5.41,1.1,BULL,0,1,0,3.78,5.17,8.08,4.977947571126849,3.9,5.0,"(5.2, 5.5]"
20260202,801740.SI,国防军工,4.25,3.62,-0.32,BULL,0,0,1,3.29,4.4,5.53,4.2365511243632765,1.54,5.0,"(4.1, 4.4]"
20260202,801750.SI,计算机,4.87,2.25,1.34,BULL,0,0,1,3.69,4.88,6.84,4.698720337930179,1.46,5.0,"(4.6, 4.9]"
20260202,801760.SI,传媒,6.62,2.39,10.79,BULL,0,1,0,6.58,5.49,9.78,5.286060380171451,3.78,5.0,"(6.4, 6.7]"
20260202,801770.SI,通信,6.21,0.78,2.35,BULL,0,1,0,6.07,5.24,9.11,5.045347248105356,2.59,5.0,"(6.1, 6.4]"
20260202,801780.SI,银行,4.82,1.9,-6.17,BULL,0,0,1,3.3,4.13,9.01,3.976580941731893,3.08,5.0,"(4.6, 4.9]"
20260202,801790.SI,非银金融,4.71,2.33,-4.96,BULL,0,0,1,3.05,4.28,8.47,4.121008820971551,0.75,5.0,"(4.6, 4.9]"
20260202,801880.SI,汽车,4.69,4.04,-2.75,BULL,0,0,1,2.59,4.91,7.5,4.727605913778111,2.2,5.0,"(4.6, 4.9]"
20260202,801890.SI,机械设备,5.58,4.95,2.75,BULL,0,1,0,4.34,5.37,8.2,5.170518076779725,2.31,5.0,"(5.5, 5.8]"
20260202,801950.SI,煤炭,5.23,6.41,1.22,BULL,0,1,0,3.35,5.09,8.65,4.900919368865699,2.58,5.0,"(5.2, 5.5]"
20260202,801960.SI,石油石化,7.38,3.72,11.33,BULL,1,0,0,7.44,6.63,9.47,6.383712262392845,7.31,5.0,"(7.2, 7.5]"
20260202,801970.SI,环保,6.06,3.27,2.28,BULL,0,1,0,4.68,5.48,9.83,5.276431854888807,3.33,5.0,"(5.8, 6.1]"
20260202,801980.SI,美容护理,5.14,5.63,-1.76,BULL,0,1,0,2.8,4.89,9.52,4.708348863212822,3.57,5.0,"(4.9, 5.2]"
20260203,801010.SI,农林牧渔,5.23,0.39,-3.82,BULL,0,1,0,3.36,4.64,9.62,4.538684841600404,4.49,5.0,"(5.2, 5.5]"
20260203,801030.SI,基础化工,6.29,1.93,5.06,BULL,0,1,0,5.97,5.83,8.1,5.702700997097061,4.97,5.0,"(6.1, 6.4]"
