date,ts_code,rank,score,forward_return,momentum_5d,momentum_20d,volatility_20d,volume_ratio,ma20_deviation,atr_ratio
20260529,300835.SZ,8,62.74640893215335,17.55,26.559966156666427,100.31246512665999,111.02784128058954,1.3185420303080064,37.725722484587365,7.248308794269796
20260529,688300.SH,9,61.064056094569345,-6.25,24.352984797923625,99.51219512195122,105.31239308389992,1.2260834666703637,37.932452662575876,9.09842140684767
20260529,600396.SH,10,58.83802083296096,-0.1,37.56868131868132,85.46296296296296,104.60824013191936,1.0709354671354532,33.09412272832986,9.407317595036014
20260601,002552.SZ,1,82.94276794322367,4.71,32.26027397260274,158.38537020517393,91.03891694782985,1.2486712324195004,51.70282691527108,7.994870656703903
20260601,688143.SH,2,73.46815951067455,20.52,0.5442622950819764,139.84045049272643,137.1126278613713,0.7336758586101916,32.81591746754964,12.156786017087331
20260601,000636.SZ,3,67.86043908912961,0.87,33.03528274528755,117.76107594936707,78.96649897479577,1.8322520643335165,58.36030204962241,6.302063059556247
20260601,688300.SH,4,63.068129318645006,-8.9,24.65176084006,104.86029584409482,104.94336232915813,1.2558072204578659,38.44811171056806,9.047073270568974
20260601,001259.SZ,5,62.29074102868837,-8.23,4.6436588103254905,119.12455934195067,111.70177146868181,1.4287976307989962,20.372462318045393,10.359489016145403
20260601,300069.SZ,6,61.70363755756236,-18.13,-8.99660505469635,117.24448446645654,125.59579572775168,1.5334554885781246,34.18432615829579,10.093264248704667
20260601,003036.SZ,7,61.30428006079486,3.76,28.260092890317967,104.85021398002851,83.09080938176653,1.0608341488460993,44.89536455915888,7.135893354556306
20260601,300212.SZ,8,57.70273135688446,-5.29,49.93894993894994,49.93894993894994,142.0439966762058,1.0887422408449865,58.400515962592706,7.8583061889250825
20260601,601991.SH,9,55.02101449875111,-13.14,13.108108108108096,95.10489510489508,105.80476359873872,1.1393890561488667,19.862523270800516,9.447004608294932
20260601,301319.SZ,10,53.51717063960195,31.7,23.52607709750567,57.192324339922095,173.71367321531744,1.0451302679996932,9.751183640576189,13.957254310627418
20260602,688143.SH,1,94.42858965857464,8.51,21.662958843159053,180.44871794871798,138.15041773757574,0.7279071899241295,44.53791229439481,11.39387755102041
20260602,002552.SZ,2,86.97699020582789,6.88,26.151930261519297,175.39646579066607,87.67652807055771,1.198070228571789,51.48796171676386,7.922013820335636
20260602,000636.SZ,3,78.49595574797505,1.95,43.66906474820142,138.78039059386208,78.5104628608731,1.6439990802258797,64.12124864738995,6.6122994014831775
20260602,601991.SH,4,68.44513081970719,-16.01,28.21229050279328,120.67307692307692,104.84275231493318,1.1315671934994465,26.900746474979265,9.072517896047309
20260602,301013.SZ,5,65.6213348611219,13.96,16.32963687758209,111.88118811881189,111.54708758121856,1.4141433279355284,48.66066466599979,8.929238985313752
20260602,688300.SH,6,63.10999918175152,-8.71,16.520634920634937,109.90506691067141,104.94166324715304,1.1716639098420816,40.258092621394105,8.421814671814671
20260602,300835.SZ,7,62.060607170281756,6.57,19.970604446077544,97.42013503980651,120.94817570648786,1.1759813001271529,40.82026546668729,8.117115146211622
